n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,8.0,7.0,8.578397212543553,6.0,6.0,11.731707317073171,6.0,5.0,6.0,4.0,7.0,4.0,9.414634146341463,9.449477351916377,6.7560975609756095,13.0,5.0,7.407665505226481,6.83623693379791,5.0,3.578397212543554,7.0,5.0,9.54006968641115,9.40766550522648,6.0,11.0,6,8,7,9,6,6,13,6,5,6,4,7,4,13,10,8,13,5,10,8,5,4,7,5,10,12,6,11,195.77,202,3642,67.43
125,8.0,9.289198606271777,8.0,10.233449477351916,8.0,8.0,15.519163763066203,6.0,6.0,9.0,5.0,10.0,4.0,10.414634146341463,9.665505226480835,11.75609756097561,14.0,5.289198606271777,7.857142857142857,10.83623693379791,6.0,7.578397212543554,10.655052264808363,6.536585365853658,9.54006968641115,12.285714285714286,6.0,12.536585365853659,8,10,8,11,8,8,18,6,6,9,5,10,4,14,10,13,14,6,12,12,6,8,11,7,10,15,6,13,242.92,252,4578,88.21
150,9.470383275261325,11.289198606271777,11.550522648083623,11.229965156794425,8.0,10.550522648083623,17.139372822299652,9.0,7.445993031358885,10.0,5.0,11.0,5.0,12.411149825783973,11.449477351916377,12.578397212543553,14.0,8.289198606271777,9.857142857142858,14.567944250871081,8.0,10.623693379790941,12.655052264808363,8.982578397212544,13.829268292682928,13.285714285714286,6.0,12.536585365853659,10,12,13,12,8,12,21,9,8,10,5,11,5,16,12,13,14,9,14,17,8,13,13,10,16,16,6,13,287.0,298,5343,105.26
175,11.923344947735192,12.010452961672474,11.550522648083623,11.229965156794425,9.0,10.550522648083623,17.72822299651568,10.289198606271777,10.0,11.0,7.285714285714286,12.0,10.0,14.70034843205575,14.32404181184669,13.581881533101045,16.557491289198605,10.452961672473867,11.519163763066203,16.142857142857142,11.0,13.623693379790941,13.655052264808363,9.536585365853659,17.9198606271777,16.285714285714285,6.0,12.989547038327526,13,14,13,12,9,12,21,11,10,11,8,12,10,19,17,14,18,11,16,20,11,16,14,10,21,19,6,14,328.64,342,6357,127.5
200,13.923344947735192,13.452961672473867,13.550522648083623,12.229965156794425,10.0,11.550522648083623,20.72822299651568,11.45993031358885,10.0,13.0,10.285714285714286,17.407665505226483,10.0,18.411149825783973,13.662020905923345,14.581881533101045,17.86759581881533,12.452961672473867,12.519163763066203,18.571428571428573,12.0,14.623693379790941,16.65505226480836,11.0,16.829268292682926,16.285714285714285,9.0,14.452961672473867,15,14,15,13,10,13,24,12,10,13,11,18,10,22,14,15,19,13,17,21,12,17,17,11,19,19,9,15,377.02,390,7095,148.65
225,13.923344947735192,14.993031358885018,14.094076655052264,13.94425087108014,13.0,11.550522648083623,19.94773519163763,15.665505226480835,11.0,15.832752613240418,13.763066202090592,20.407665505226483,11.0,20.89547038327526,14.473867595818815,15.581881533101045,19.581881533101047,12.452961672473867,13.693379790940767,18.40418118466899,12.0,15.550522648083623,18.979094076655052,14.965156794425088,18.090592334494772,17.407665505226483,9.0,17.11149825783972,15,16,16,16,13,13,21,19,11,17,15,21,11,23,15,16,22,13,17,20,12,17,22,17,20,20,9,19,417.41,438,8109,161.93
250,15.508710801393729,17.282229965156795,15.094076655052264,16.21602787456446,13.0,11.550522648083623,22.912891986062718,16.665505226480835,13.0,15.832752613240418,14.763066202090592,23.630662020905923,12.0,21.874564459930312,16.662020905923345,17.05226480836237,20.142857142857142,13.452961672473867,15.519163763066203,21.006968641114984,15.0,17.550522648083625,22.445993031358885,15.965156794425088,21.662020905923345,17.285714285714285,15.0,18.11149825783972,18,19,17,19,13,13,26,20,13,17,16,25,12,24,17,18,24,14,20,24,15,19,26,18,24,20,15,20,458.6,482,8793,173.96
275,21.355400696864113,17.738675958188153,15.003484320557492,17.961672473867594,14.282229965156795,12.038327526132404,23.087108013937282,17.24390243902439,14.874564459930314,15.912891986062718,14.853658536585366,24.174216027874564,15.0,23.874564459930312,17.665505226480835,17.634146341463413,20.418118466898953,14.452961672473867,18.519163763066203,21.421602787456447,18.278745644599304,19.585365853658537,24.445993031358885,15.449477351916377,22.853658536585368,18.285714285714285,16.581881533101047,21.73170731707317,23,20,17,20,15,15,26,21,16,17,17,27,15,26,18,19,23,15,23,23,19,21,28,16,26,21,17,26,501.25,530,9999,192.62
300,22.505226480836235,20.797909407665504,15.372822299651569,21.390243902439025,15.0,15.264808362369338,23.61672473867596,18.247386759581882,15.236933797909408,16.463414634146343,16.89547038327526,23.407665505226483,17.0,23.874564459930312,19.665505226480835,20.644599303135887,21.428571428571427,16.45296167247387,19.533101045296167,23.78397212543554,21.11149825783972,20.585365853658537,24.89547038327526,19.445993031358885,23.571428571428573,19.857142857142858,19.742160278745644,23.191637630662022,25,25,18,25,15,19,26,22,17,17,19,24,17,26,20,24,24,17,24,26,24,22,29,20,26,23,23,27,541.11,576,11022,215.2
325,22.264808362369337,21.630662020905923,17.7595818815331,21.390243902439025,16.0,16.60278745644599,24.466898954703833,20.16376306620209,17.62369337979094,16.37979094076655,19.905923344947734,24.71080139372822,18.0,24.637630662020907,20.449477351916375,22.198606271777003,23.885017421602786,17.45296167247387,26.749128919860627,25.05923344947735,21.860627177700348,23.498257839721255,28.257839721254356,19.89198606271777,23.693379790940767,19.857142857142858,20.742160278745644,26.986062717770036,25,27,21,25,16,21,27,24,20,17,23,28,18,27,21,26,27,18,34,29,26,26,33,21,25,23,24,34,583.15,632,11793,236.82
