n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,3.0,6.0,9.557491289198607,10.655052264808363,12.29965156794425,8.146341463414634,8.717770034843205,3.0,6.0,5.0,8.0,8.0,5.0,10.435540069686411,7.0,4.076655052264808,7.7177700348432055,6.0,7.0,5.191637630662021,13.076655052264808,8.0,3.0,7.0,9.0,7.299651567944251,5.0,7.0,3,6,11,12,15,11,9,3,6,5,8,8,5,14,7,6,8,6,7,6,15,8,3,7,9,10,5,7,193.62,200,3606,60.15
125,3.0,7.442508710801394,11.452961672473867,11.738675958188153,14.752613240418118,7.588850174216028,8.717770034843205,5.45993031358885,6.0,9.445993031358885,9.229965156794425,10.905923344947736,7.445993031358885,13.278745644599303,7.0,5.076655052264808,8.717770034843205,8.0,9.0,7.442508710801394,14.982578397212544,10.951219512195122,6.45993031358885,8.0,14.229965156794425,7.299651567944251,5.0,8.0,3,8,12,13,18,9,9,6,6,10,11,12,8,17,7,7,9,8,9,8,18,12,7,8,16,10,5,8,237.2,250,4386,73.32
150,5.0,11.358885017421603,14.989547038327526,13.0,15.752613240418118,7.588850174216028,11.773519163763066,7.0,8.0,13.090592334494774,9.222996515679442,12.839721254355402,9.9198606271777,14.16376306620209,8.554006968641115,7.076655052264808,12.296167247386759,8.463414634146341,12.16376306620209,9.017421602787456,18.174216027874564,10.0,8.494773519163763,10.0,18.951219512195124,7.299651567944251,8.0,9.0,5,13,17,13,19,9,14,7,8,16,11,15,11,16,9,9,15,9,13,10,23,10,9,10,24,10,8,9,280.47,294,5289,91.57
175,6.0,14.505226480836237,17.174216027874564,15.452961672473867,16.299651567944252,9.588850174216027,11.773519163763066,7.45993031358885,9.0,14.111498257839722,10.236933797909408,14.048780487804878,13.317073170731707,16.975609756097562,14.226480836236934,8.076655052264808,14.473867595818815,8.0,16.229965156794425,11.386759581881533,22.010452961672474,10.0,9.45993031358885,12.0,21.313588850174217,12.682926829268293,9.0,11.0,6,17,20,16,19,11,14,8,9,17,13,16,16,21,16,10,18,8,20,13,28,10,10,12,26,16,9,11,325.77,346,6189,117.0
200,6.0,15.958188153310104,18.45296167247387,16.0,18.37630662020906,11.588850174216027,11.773519163763066,8.0,10.501742160278745,18.310104529616726,10.296167247386759,15.048780487804878,15.334494773519165,19.874564459930312,16.0,9.076655052264808,14.689895470383275,12.550522648083623,16.222996515679444,13.581881533101045,25.67595818815331,12.0,14.501742160278745,12.0,20.885017421602786,13.29965156794425,10.0,13.81184668989547,6,19,22,16,23,13,14,8,13,22,11,17,20,26,19,11,17,15,20,16,33,12,17,12,23,16,10,15,363.17,382,6951,132.73
225,7.470383275261324,16.49128919860627,19.181184668989548,17.8397212543554,22.247386759581882,12.874564459930314,12.111498257839722,10.578397212543553,10.787456445993032,20.902439024390244,10.296167247386759,17.299651567944252,15.229965156794425,20.16376306620209,17.696864111498257,10.815331010452962,14.804878048780488,13.087108013937282,14.167247386759582,16.29268292682927,24.954703832752614,12.456445993031359,15.317073170731707,12.285714285714286,23.031358885017422,13.29965156794425,11.0,15.665505226480835,8,19,23,20,29,15,14,12,14,27,11,19,18,25,20,14,16,15,16,19,32,13,19,13,26,16,11,18,402.65,438,8010,146.96
250,7.470383275261324,21.49128919860627,19.78745644599303,18.860627177700348,24.752613240418118,13.874564459930314,14.505226480836237,11.571428571428571,11.787456445993032,21.60278745644599,14.111498257839722,20.320557491289197,13.418118466898955,24.425087108013937,19.933797909407666,11.261324041811847,15.804878048780488,14.087108013937282,18.066202090592334,17.714285714285715,25.13240418118467,16.73170731707317,16.60278745644599,17.310104529616726,25.261324041811847,15.29965156794425,15.0,15.501742160278745,8,26,24,21,32,16,19,13,15,25,16,22,14,34,23,14,17,16,21,22,31,18,20,20,32,18,15,18,448.79,490,8823,160.46
275,7.470383275261324,22.66898954703833,20.609756097560975,21.40418118466899,26.13240418118467,16.874564459930312,13.334494773519165,12.571428571428571,17.606271777003485,24.320557491289197,16.334494773519165,20.777003484320556,16.411149825783973,22.67595818815331,19.630662020905923,13.146341463414634,16.804878048780488,16.087108013937282,19.67247386759582,19.222996515679444,29.21951219512195,17.73170731707317,17.808362369337978,19.21602787456446,24.390243902439025,17.592334494773517,17.0,17.21602787456446,8,27,25,25,34,19,15,14,24,29,18,23,20,29,21,17,18,18,24,22,38,19,24,23,28,22,17,19,490.33,540,9852,184.17
300,8.470383275261325,23.766550522648085,21.686411149825783,22.905923344947734,28.56794425087108,16.874564459930312,13.337979094076655,13.477351916376307,17.181184668989548,26.742160278745644,17.334494773519165,25.299651567944252,17.149825783972126,22.226480836236934,26.23693379790941,12.951219512195122,19.45644599303136,20.923344947735192,18.864111498257838,22.641114982578397,28.71080139372822,20.9198606271777,18.045296167247386,19.32404181184669,28.411149825783973,18.466898954703833,18.0,21.00348432055749,9,28,25,25,39,19,15,16,22,33,20,30,21,26,31,16,22,25,22,27,37,23,23,22,36,23,18,25,529.24,586,11283,228.48
325,8.470383275261325,24.912891986062718,23.679442508710803,25.99651567944251,33.35540069686411,16.874564459930312,19.23693379790941,14.846689895470384,20.986062717770036,31.50871080139373,17.393728222996515,27.069686411149824,18.33101045296167,27.78397212543554,28.494773519163765,12.951219512195122,22.770034843205575,22.8397212543554,23.13240418118467,26.031358885017422,28.05923344947735,30.613240418118465,18.846689895470384,22.64808362369338,30.39721254355401,20.45296167247387,19.606271777003485,21.337979094076655,9,29,27,31,48,19,23,18,29,39,20,32,21,36,35,16,28,28,30,31,35,42,23,28,38,26,21,24,563.23,620,11625,229.17
