n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.0,5.0,6.0,12.0,8.825783972125436,9.35540069686411,3.0,9.637630662020905,10.0,6.0,5.825783972125436,7.491289198606272,7.0,8.574912891986063,11.101045296167248,6.0,9.0,7.89198606271777,5.529616724738676,4.289198606271777,7.45993031358885,7.0,10.0,7.289198606271777,7.0,5.923344947735192,5,5,6,12,11,12,3,10,10,6,8,8,7,9,12,6,9,11,6,5,8,7,10,8,7,7,189.99,200,3486,59.75
125,6.0,7.0,8.0,13.456445993031359,9.825783972125436,13.003484320557492,4.0,9.637630662020905,13.822299651567944,6.0,5.825783972125436,8.491289198606271,9.585365853658537,9.0,13.452961672473867,9.470383275261325,10.91637630662021,8.317073170731707,8.529616724738675,7.940766550522648,9.902439024390244,9.275261324041812,14.386759581881533,10.383275261324043,9.0,9.369337979094077,6,7,8,14,12,17,4,10,16,6,8,9,10,9,16,12,12,11,9,9,11,10,16,14,9,11,229.87,240,4284,72.5
150,9.0,7.0,9.0,15.452961672473867,14.017421602787456,15.585365853658537,6.0,9.637630662020905,12.0,6.0,6.825783972125436,10.491289198606271,12.170731707317072,10.0,13.094076655052264,11.344947735191637,11.0,12.317073170731707,9.529616724738675,11.689895470383275,10.902439024390244,11.0,15.97212543554007,9.365853658536585,11.752613240418118,12.473867595818815,9,7,9,16,17,20,6,10,12,6,9,11,13,10,14,12,11,15,10,15,12,11,19,12,13,15,274.09,288,5073,84.11
175,9.0,9.0,10.0,16.45296167247387,14.825783972125436,16.428571428571427,10.0,11.0,14.693379790940767,7.0,8.825783972125436,11.491289198606271,14.32752613240418,11.233449477351916,14.254355400696864,11.581881533101045,12.0,13.89198606271777,12.529616724738675,11.940766550522648,12.062717770034844,15.979094076655052,19.11149825783972,11.146341463414634,11.0,11.895470383275262,9,9,10,17,17,20,10,11,15,7,11,12,15,12,16,13,12,17,13,13,13,17,20,13,11,13,319.47,338,5919,99.32
200,11.0,10.0,11.0,18.45296167247387,17.825783972125436,19.71080139372822,11.344947735191637,15.78048780487805,15.059233449477352,7.0,9.825783972125436,17.027874564459932,15.32752613240418,11.233449477351916,16.912891986062718,12.94773519163763,12.0,15.89198606271777,13.529616724738675,15.940766550522648,17.48432055749129,19.679442508710803,19.11149825783972,14.35191637630662,14.0,11.895470383275262,11,10,11,19,20,24,14,18,18,7,12,18,16,12,18,17,12,19,14,17,19,22,20,19,14,13,367.39,390,6753,112.07
225,12.0,12.0,12.773519163763066,21.10801393728223,19.29268292682927,21.61672473867596,15.031358885017422,16.78048780487805,14.937282229965156,9.0,12.825783972125436,21.05574912891986,17.794425087108014,13.790940766550523,20.65156794425087,14.282229965156795,12.0,19.341463414634145,14.529616724738675,18.142857142857142,18.13240418118467,21.679442508710803,19.477351916376307,16.801393728222997,14.449477351916377,13.710801393728223,12,12,14,22,22,27,20,19,17,9,15,24,19,16,22,17,12,23,15,21,20,24,21,21,15,15,409.57,434,7584,128.04
250,13.91637630662021,14.0,13.236933797909408,22.10801393728223,20.857142857142858,22.61672473867596,16.038327526132406,18.78048780487805,17.519163763066203,10.0,15.104529616724738,23.51219512195122,20.526132404181183,15.494773519163763,21.536585365853657,20.505226480836235,12.0,20.229965156794425,15.529616724738675,20.034843205574912,19.59581881533101,25.70731707317073,20.477351916376307,16.801393728222997,17.0,15.554006968641115,15,14,15,23,25,28,21,21,20,10,18,27,23,18,26,26,12,24,16,24,22,31,22,21,19,17,448.46,480,8475,148.18
275,15.358885017421603,16.45296167247387,17.94425087108014,23.56445993031359,22.808362369337978,24.449477351916375,17.386759581881535,18.78048780487805,18.89547038327526,11.0,16.825783972125436,23.031358885017422,20.29616724738676,16.72473867595819,21.425087108013937,21.048780487804876,13.0,20.341463414634145,16.529616724738677,22.114982578397214,20.062717770034844,26.05226480836237,24.27177700348432,19.034843205574912,18.449477351916375,16.60278745644599,17,17,20,26,28,32,21,21,22,11,19,25,23,21,26,27,13,24,17,27,21,30,26,25,19,18,485.94,524,8952,157.57
300,16.975609756097562,16.45296167247387,18.365853658536587,24.56445993031359,24.18815331010453,24.721254355400696,18.198606271777003,20.78048780487805,20.017421602787458,12.365853658536585,20.592334494773517,24.630662020905923,21.878048780487806,16.790940766550523,21.954703832752614,27.752613240418118,13.296167247386759,22.149825783972126,16.529616724738677,23.975609756097562,21.222996515679444,28.67595818815331,25.64808362369338,22.18466898954704,18.449477351916375,19.101045296167246,20,17,20,27,29,31,22,23,24,13,28,29,26,19,27,38,14,27,17,29,25,36,30,29,19,23,521.67,578,9987,170.46
325,17.526132404181183,18.0,18.40418118466899,28.588850174216027,27.142857142857142,24.850174216027874,20.881533101045296,21.78048780487805,21.139372822299652,12.0,26.993031358885016,27.355400696864113,24.041811846689896,17.790940766550523,24.752613240418118,29.679442508710803,14.296167247386759,22.341463414634145,21.54355400696864,28.48432055749129,24.222996515679444,28.818815331010452,26.33101045296167,23.18466898954704,19.449477351916375,18.735191637630663,20,18,20,33,35,30,25,24,26,12,35,35,28,20,30,37,15,26,23,34,28,36,31,30,20,21,564.1,620,10821,188.36
