n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,9.533101045296167,6.958188153310105,4.0,8.445993031358885,5.0,7.445993031358885,2.0,5.411149825783972,5.578397212543554,7.289198606271777,11.292682926829269,11.0,5.0,4.0,7.0,6.0,5.7177700348432055,7.2926829268292686,6.0,7.463414634146342,8.303135888501743,13.693379790940767,9.717770034843205,14.041811846689896,10.400696864111499,6,11,8,4,9,5,8,2,6,6,8,12,11,5,4,7,6,7,8,6,8,10,18,11,17,11,187.56,198,3591,63.5
125,7.0,11.045296167247386,7.547038327526132,6.0,11.27177700348432,7.0,9.45993031358885,7.905923344947735,7.2822299651567945,7.581881533101045,7.45993031358885,13.292682926829269,15.0,7.0,8.825783972125436,10.0,9.289198606271777,6.7177700348432055,10.292682926829269,8.282229965156795,7.463414634146342,7.0,11.993031358885018,11.912891986062718,12.400696864111499,11.400696864111499,7,12,8,6,14,7,10,9,8,8,8,14,15,7,11,10,12,8,11,9,8,7,13,17,13,12,234.98,248,4413,80.18
150,8.445993031358885,11.034843205574912,11.125435540069686,7.878048780487805,13.149825783972126,8.456445993031359,12.449477351916377,8.696864111498257,8.282229965156795,8.581881533101045,7.289198606271777,15.522648083623693,17.428571428571427,12.254355400696864,8.825783972125436,10.456445993031359,13.29965156794425,9.076655052264808,10.825783972125436,9.665505226480835,10.452961672473867,13.282229965156795,15.745644599303136,13.097560975609756,14.125435540069686,14.21602787456446,9,12,13,9,17,9,16,9,9,9,8,17,19,18,11,11,18,11,12,12,11,16,21,19,17,17,277.85,304,5298,95.57
175,10.445993031358885,12.034843205574912,12.125435540069686,7.0,12.27177700348432,11.16376306620209,12.449477351916377,11.696864111498257,9.282229965156795,10.581881533101045,7.289198606271777,16.522648083623693,16.721254355400696,13.871080139372822,11.547038327526133,15.445993031358885,14.557491289198607,8.29965156794425,12.825783972125436,13.560975609756097,10.912891986062718,14.0,13.54006968641115,12.578397212543553,15.21951219512195,16.67595818815331,11,13,14,7,15,13,16,12,10,11,8,18,18,18,15,16,18,9,14,15,12,14,16,16,17,20,315.68,344,5775,102.68
200,12.445993031358885,14.487804878048781,13.212543554006968,7.0,13.27177700348432,12.16376306620209,13.658536585365853,14.696864111498257,13.473867595818815,10.581881533101045,10.289198606271777,18.714285714285715,19.578397212543553,14.522648083623693,11.94773519163763,19.369337979094077,14.571428571428571,10.742160278745645,12.825783972125436,16.027874564459932,13.923344947735192,14.0,14.627177700348431,16.592334494773517,16.21951219512195,17.67595818815331,13,16,15,7,16,14,19,15,15,11,11,21,22,19,16,21,18,12,14,18,15,14,17,20,18,21,359.68,394,6678,118.64
225,13.89198606271777,17.505226480836235,13.846689895470384,9.533101045296167,13.27177700348432,12.623693379790941,15.658536585365853,17.43205574912892,13.641114982578397,10.581881533101045,11.0,18.954703832752614,21.578397212543553,16.522648083623693,14.94773519163763,24.10452961672474,19.10801393728223,10.29965156794425,13.81184668989547,16.18815331010453,15.923344947735192,14.533101045296167,17.261324041811847,17.32752613240418,17.930313588850176,20.67595818815331,15,19,15,10,16,15,21,19,15,11,11,21,24,21,19,28,24,11,15,18,17,15,19,22,19,24,398.36,432,7092,125.21
250,16.89198606271777,19.390243902439025,15.480836236933797,11.533101045296167,13.724738675958188,12.926829268292684,20.310104529616726,18.00348432055749,14.202090592334494,10.581881533101045,13.512195121951219,20.146341463414632,21.306620209059233,20.020905923344948,14.45993031358885,25.766550522648085,24.282229965156795,11.986062717770034,16.26829268292683,18.18815331010453,16.930313588850176,16.066202090592334,20.337979094076655,20.574912891986063,19.930313588850176,21.226480836236934,18,22,16,12,17,14,28,20,16,11,15,23,23,26,18,29,30,15,18,20,18,17,23,27,21,25,443.22,490,8250,143.14
275,17.445993031358885,19.390243902439025,16.494773519163765,14.533101045296167,21.689895470383274,13.926829268292684,23.031358885017422,20.445993031358885,16.78048780487805,12.581881533101045,15.550522648083623,23.428571428571427,21.78397212543554,18.972125435540068,17.10452961672474,27.808362369337978,24.972125435540068,13.013937282229966,18.226480836236934,19.18815331010453,19.473867595818817,18.066202090592334,21.829268292682926,20.717770034843205,21.37630662020906,25.066202090592334,18,22,19,15,27,15,31,23,19,13,18,26,24,25,22,34,31,16,23,21,22,19,26,28,24,31,481.98,532,8880,159.64
300,18.445993031358885,18.501742160278745,17.177700348432055,17.358885017421603,24.313588850174217,14.466898954703833,23.923344947735192,19.71080139372822,17.43205574912892,15.581881533101045,17.94773519163763,24.317073170731707,21.37979094076655,19.477351916376307,21.177700348432055,27.67595818815331,28.365853658536587,12.05574912891986,19.66898954703833,22.39721254355401,19.372822299651567,20.519163763066203,24.550522648083625,22.421602787456447,25.386759581881535,26.29616724738676,19,20,20,19,31,15,32,21,20,16,21,28,23,25,26,32,35,14,23,26,21,22,28,28,27,32,522.66,580,10056,181.96
325,19.38327526132404,21.386759581881535,19.29616724738676,19.257839721254356,25.006968641114984,16.738675958188153,24.637630662020907,20.261324041811847,18.742160278745644,17.05226480836237,15.829268292682928,28.972125435540068,21.930313588850176,21.554006968641115,21.864111498257838,30.853658536585368,28.114982578397214,12.738675958188153,19.428571428571427,25.170731707317074,19.930313588850176,23.51567944250871,26.89198606271777,22.89547038327526,26.386759581881535,29.29616724738676,21,24,22,22,32,20,32,22,23,18,17,36,24,27,27,36,34,14,22,28,21,26,32,28,28,38,557.72,622,10650,190.61
