n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,3.0,7.445993031358885,12.006968641114982,11.0,8.0,7.7630662020905925,5.0,16.1602787456446,5.087108013937282,5.557491289198606,8.0,6.020905923344948,7.2160278745644595,9.0,6.0,3.0,4.0,4.0,7.198606271777003,5.449477351916376,12.449477351916377,5.0,6.0,6.379790940766551,8.0,8.550522648083623,7.0,6,3,8,16,11,8,10,5,17,7,7,8,8,10,9,6,3,4,4,9,6,13,5,6,7,8,11,7,192.84,202,3663,65.85
125,9.0,4.0,8.445993031358885,13.282229965156795,11.0,10.0,10.038327526132404,7.0,17.1602787456446,6.087108013937282,6.0,8.0,5.463414634146342,7.306620209059234,12.0,9.0,3.0,8.0,5.0,9.198606271777004,8.289198606271777,14.212543554006968,6.0,7.0,7.470383275261324,10.923344947735192,11.94425087108014,9.393728222996515,9,4,9,16,11,10,11,7,18,8,6,8,6,10,12,9,3,8,5,11,9,16,6,7,8,12,16,11,236.76,246,4455,78.91
150,9.0,7.0,9.445993031358885,17.40418118466899,14.362369337979095,10.0,11.825783972125436,9.0,19.54703832752613,7.087108013937282,12.296167247386759,10.0,8.463414634146341,9.668989547038327,16.076655052264808,9.0,5.0,8.0,6.0,12.32752613240418,10.449477351916377,16.66898954703833,7.0,8.0,8.470383275261325,11.923344947735192,12.550522648083623,9.0,9,7,10,21,15,10,14,9,20,9,15,10,9,13,18,9,5,8,6,16,11,21,7,8,9,13,15,9,284.21,298,5469,102.59
175,11.37979094076655,8.0,10.45993031358885,16.83623693379791,15.0,11.0,12.045296167247386,11.0,21.54703832752613,8.087108013937282,14.759581881533101,12.0,10.926829268292684,9.501742160278745,15.37979094076655,12.0,7.0,9.0,9.0,12.59233449477352,12.449477351916377,16.745644599303137,8.0,9.0,11.665505226480835,15.45993031358885,13.550522648083623,11.0,12,8,11,19,15,11,13,11,22,10,18,12,12,13,16,12,7,9,9,14,13,20,8,9,13,16,16,11,331.71,348,6411,122.89
200,11.0,8.0,11.45993031358885,17.83623693379791,15.0,13.0,15.317073170731707,12.0,24.372822299651567,9.087108013937282,17.7595818815331,13.0,11.926829268292684,10.895470383275262,19.742160278745644,13.0,8.825783972125436,10.0,11.0,13.588850174216027,15.442508710801393,19.745644599303137,10.0,13.066202090592334,13.599303135888501,16.45993031358885,15.550522648083623,12.0,11,8,12,20,15,13,18,12,27,11,21,13,13,15,22,13,11,10,11,15,17,23,10,14,16,17,18,12,374.93,394,7212,138.18
225,14.37979094076655,9.285714285714286,12.45993031358885,18.282229965156795,18.56794425087108,14.0,16.10801393728223,14.0,27.087108013937282,11.818815331010454,18.67595818815331,16.0,15.871080139372822,13.86411149825784,21.0801393728223,15.0,9.825783972125436,12.390243902439025,15.0,15.588850174216027,16.149825783972126,19.714285714285715,11.390243902439025,14.066202090592334,12.850174216027874,17.45993031358885,16.550522648083625,13.0,15,10,13,21,20,14,18,14,31,15,23,16,20,19,22,15,12,13,15,17,17,23,12,15,14,18,19,13,419.85,442,8046,151.02
250,14.37979094076655,10.285714285714286,13.578397212543553,19.860627177700348,18.0,14.0,17.644599303135887,14.0,27.658536585365855,11.818815331010454,18.7595818815331,16.0,17.926829268292682,17.864111498257838,25.21602787456446,16.0,11.825783972125436,14.390243902439025,17.0,17.174216027874564,18.317073170731707,23.700348432055748,11.390243902439025,17.581881533101047,14.599303135888501,18.473867595818817,17.550522648083625,14.0,15,11,14,23,18,14,20,14,31,15,22,16,19,23,28,16,14,15,17,19,20,28,12,18,17,19,20,14,462.75,492,9012,166.28
275,17.285714285714285,11.94425087108014,13.665505226480835,20.94773519163763,20.75609756097561,15.285714285714286,18.644599303135887,20.0,31.181184668989548,13.818815331010454,23.34843205574913,17.658536585365855,20.679442508710803,20.39721254355401,27.62369337979094,16.0,12.825783972125436,15.383275261324043,18.010452961672474,17.174216027874564,19.982578397212542,24.087108013937282,13.383275261324043,17.926829268292682,15.376306620209059,19.473867595818817,17.550522648083625,16.0,18,13,14,24,22,16,21,20,38,17,28,18,25,29,29,16,15,16,21,19,22,29,14,21,17,20,20,16,504.02,538,9972,192.59
300,18.27526132404181,17.094076655052266,16.665505226480835,22.254355400696863,21.581881533101047,17.89198606271777,19.554006968641115,20.0,32.8815331010453,15.087108013937282,24.665505226480835,17.641114982578397,20.421602787456447,20.386759581881535,28.62369337979094,16.0,13.825783972125436,15.383275261324043,18.010452961672474,18.533101045296167,20.533101045296167,26.222996515679444,16.38327526132404,21.67595818815331,16.37630662020906,21.285714285714285,18.550522648083625,19.54006968641115,19,20,17,26,23,19,22,20,39,17,30,18,24,27,30,16,16,16,21,21,22,33,17,26,18,22,21,20,541.16,576,10452,200.23
325,18.27526132404181,18.094076655052266,19.665505226480835,24.445993031358885,23.285714285714285,19.89198606271777,24.198606271777003,20.0,33.045296167247386,19.087108013937282,27.5993031358885,18.923344947735192,20.986062717770036,22.121951219512194,31.45993031358885,17.282229965156795,14.19163763066202,16.390243902439025,18.010452961672474,19.536585365853657,23.714285714285715,28.226480836236934,17.390243902439025,22.05574912891986,16.37630662020906,23.285714285714285,19.020905923344948,19.745644599303137,19,21,20,29,24,21,29,20,37,21,33,20,25,27,36,18,17,17,21,23,27,35,18,27,18,24,22,21,581.42,626,11256,220.65
