n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,8.452961672473867,5.0,8.0,3.0,5.0,6.463414634146342,11.0,9.550522648083623,7.0,6.0,7.0,4.0,10.529616724738675,8.0,8.445993031358885,3.5505226480836236,10.445993031358885,6.529616724738676,9.0,10.452961672473867,7.0,7.0,2.0,3.0,5.0,5.0,9.463414634146341,5.0,9,5,8,3,5,7,11,11,7,6,7,4,11,8,9,5,11,7,9,11,7,7,2,3,5,5,10,5,187.67,190,3525,62.38
125,11.289198606271777,7.0,9.0,4.0,8.0,8.0,15.0,11.0,7.0,8.0,8.282229965156795,5.0,12.529616724738675,9.0,10.006968641114982,5.83623693379791,12.445993031358885,8.529616724738675,12.0,11.452961672473867,8.0,8.282229965156795,2.0,4.0,7.0,5.0,11.560975609756097,7.0,14,7,9,4,8,8,15,11,7,8,9,5,13,9,11,8,13,9,12,12,8,9,2,4,7,5,12,7,232.98,238,4218,71.78
150,14.289198606271777,8.0,11.0,7.0,10.0,10.445993031358885,17.0,11.0,9.0,8.0,9.282229965156795,5.0,13.529616724738675,9.0,11.006968641114982,7.83623693379791,14.445993031358885,11.529616724738675,12.0,13.452961672473867,9.912891986062718,11.641114982578397,4.0,7.0,7.0,7.0,13.560975609756097,8.0,17,8,11,7,10,11,17,11,9,8,10,5,14,9,12,10,15,12,12,14,11,14,4,7,7,7,14,8,275.87,282,4770,78.91
175,18.94076655052265,12.574912891986063,14.0,11.0,10.0,10.745644599303136,20.494773519163765,12.825783972125436,9.0,10.0,9.282229965156795,8.494773519163763,16.588850174216027,11.0,13.024390243902438,11.498257839721255,15.463414634146341,12.588850174216027,12.571428571428571,16.28919860627178,12.0,14.557491289198607,6.686411149825784,7.2787456445993035,9.0,7.0,15.560975609756097,8.0,24,15,14,11,10,12,21,15,9,10,10,9,18,11,14,18,16,14,14,19,12,17,7,8,9,7,16,8,325.58,340,6048,105.37
200,19.56445993031359,11.801393728222996,15.846689895470384,11.0,14.564459930313589,14.867595818815332,21.0801393728223,13.0,10.0,11.0,14.261324041811847,9.282229965156795,18.71080139372822,13.0,16.195121951219512,12.170731707317072,18.21951219512195,13.588850174216027,14.397212543554007,18.195121951219512,14.0,14.829268292682928,7.637630662020906,9.533101045296167,9.0,8.0,18.989547038327526,9.0,23,13,18,11,16,18,22,13,10,11,17,10,22,13,21,18,21,15,16,22,14,17,9,10,9,8,22,9,363.3,382,6810,118.54
225,19.32752613240418,12.665505226480835,19.578397212543553,12.0,15.564459930313589,17.40418118466899,22.689895470383274,13.550522648083623,10.0,15.006968641114982,14.72822299651568,10.696864111498257,20.05923344947735,15.491289198606271,15.843205574912892,15.588850174216027,20.21602787456446,14.170731707317072,18.32404181184669,18.696864111498257,15.470383275261325,16.13240418118467,8.585365853658537,12.414634146341463,11.435540069686411,8.0,20.337979094076655,9.72822299651568,22,13,23,12,17,20,25,15,10,17,18,12,23,18,18,23,23,16,22,23,17,19,10,15,12,8,22,11,406.83,436,7728,136.83
250,20.78048780487805,13.362369337979095,20.898954703832754,15.0,15.564459930313589,19.59581881533101,24.233449477351915,14.0,11.0,15.81184668989547,15.72822299651568,13.9198606271777,20.125435540069688,15.491289198606271,16.665505226480835,17.045296167247386,21.51219512195122,14.170731707317072,19.393728222996515,23.45993031358885,16.86759581881533,20.135888501742162,8.585365853658537,13.89198606271777,15.968641114982578,9.0,22.35191637630662,10.72822299651568,24,14,25,15,17,22,27,14,11,19,19,16,23,18,19,23,25,16,23,30,19,24,10,17,17,9,26,12,446.21,482,8697,159.62
275,23.477351916376307,14.386759581881533,20.0,18.0,15.365853658536585,20.29616724738676,24.822299651567945,14.829268292682928,13.229965156794425,15.006968641114982,17.54006968641115,13.637630662020905,24.278745644599304,15.491289198606271,17.466898954703833,19.142857142857142,22.355400696864113,15.170731707317072,21.843205574912893,24.51219512195122,19.588850174216027,24.195121951219512,11.146341463414634,18.097560975609756,18.526132404181183,9.0,21.8397212543554,11.358885017421603,28,15,20,18,16,23,27,17,17,17,20,15,28,18,19,26,25,17,24,32,22,29,12,23,21,9,24,12,486.11,526,9372,170.89
300,22.32752613240418,14.386759581881533,20.0,20.073170731707318,15.365853658536585,21.05574912891986,25.61672473867596,15.571428571428571,13.853658536585366,16.993031358885016,17.822299651567945,14.142857142857142,30.031358885017422,14.505226480836237,18.250871080139373,20.89198606271777,24.094076655052266,16.62369337979094,21.4006968641115,25.118466898954704,20.72473867595819,25.254355400696863,14.602787456445993,18.73170731707317,19.43554006968641,12.0,23.735191637630663,15.996515679442508,25,15,20,21,16,25,27,17,15,18,19,15,34,15,21,29,29,19,23,31,24,29,16,21,21,12,27,18,525.34,568,10347,193.5
325,23.885017421602786,16.686411149825783,22.334494773519165,22.0,18.930313588850176,24.909407665505228,27.61672473867596,15.550522648083623,13.885017421602788,17.993031358885016,20.738675958188153,14.72822299651568,30.21602787456446,15.505226480836237,18.505226480836235,21.181184668989548,27.16376306620209,20.29268292682927,23.094076655052266,26.407665505226483,20.097560975609756,27.26829268292683,15.13588850174216,19.801393728222997,20.71080139372822,12.0,27.742160278745644,15.996515679442508,28,17,25,22,21,30,29,17,15,19,24,16,36,16,21,30,32,23,26,32,22,31,16,22,23,12,33,18,562.91,608,10974,199.94
