n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,9.0,4.0,9.264808362369338,7.0,7.0,8.0,11.0,11.0,5.0,9.67595818815331,11.578397212543553,6.0,7.588850174216028,7.0,9.0,3.0,9.0,8.0,10.0,9.40766550522648,5.0,8.0,4.0,3.0,7.578397212543554,7.407665505226481,9,4,11,7,7,8,11,11,5,10,13,6,9,7,9,3,9,8,10,10,5,8,4,3,9,8,192.28,196,3189,52.86
125,12.0,6.686411149825784,12.264808362369338,10.0,7.0,9.0,14.0,11.543554006968641,8.0,10.67595818815331,11.578397212543553,8.543554006968641,10.588850174216027,9.0,11.0,4.0,10.0,10.0,10.0,10.0,8.0,12.0,5.686411149825784,7.0,8.578397212543553,7.0,12,7,14,10,7,9,14,12,8,11,13,9,12,9,11,4,10,10,10,10,8,12,6,7,10,7,239.92,244,4029,70.93
150,13.0,6.686411149825784,15.264808362369338,11.0,10.0,10.0,15.452961672473867,13.543554006968641,9.0,11.67595818815331,14.578397212543553,10.543554006968641,11.588850174216027,11.0,12.0,6.83623693379791,11.0,10.0,10.0,14.83623693379791,11.0,12.0,6.686411149825784,9.452961672473867,11.578397212543553,8.0,13,7,17,11,10,10,16,14,9,12,16,11,13,11,12,9,11,10,10,17,11,12,7,10,13,8,281.39,288,4752,80.86
175,14.0,8.386759581881533,16.264808362369337,12.0,13.0,12.0,16.982578397212542,13.543554006968641,9.0,12.67595818815331,15.578397212543553,11.24390243902439,15.508710801393729,16.801393728222997,13.414634146341463,9.83623693379791,11.0,13.0,12.662020905923345,16.498257839721255,11.0,13.0,8.13588850174216,9.982578397212544,15.32404181184669,9.0,14,9,18,12,13,12,18,14,9,13,17,12,18,20,14,12,11,13,13,19,11,13,9,11,20,9,323.39,338,5640,100.54
200,15.494773519163763,10.383275261324043,17.264808362369337,14.0,13.0,17.0,19.477351916376307,15.543554006968641,10.0,13.67595818815331,16.65156794425087,15.686411149825783,15.508710801393729,16.801393728222997,14.878048780487806,10.83623693379791,13.0,13.0,13.662020905923345,16.498257839721255,11.463414634146341,15.982578397212544,9.13588850174216,10.982578397212544,18.860627177700348,10.0,16,11,19,14,13,17,21,16,10,14,19,17,18,20,16,13,13,13,14,19,12,17,10,12,24,10,360.19,378,6186,108.61
225,17.0,10.383275261324043,18.264808362369337,16.0,15.0,17.56794425087108,20.606271777003485,17.355400696864113,11.829268292682928,14.67595818815331,19.32404181184669,15.721254355400697,18.54703832752613,16.801393728222997,16.282229965156795,14.662020905923345,14.0,14.0,16.94076655052265,18.466898954703833,12.282229965156795,18.445993031358885,12.13588850174216,13.477351916376307,22.27177700348432,11.40766550522648,17,11,20,16,15,18,24,21,13,15,23,17,21,20,17,19,14,14,20,23,13,19,13,15,30,12,400.46,424,7155,123.86
250,19.101045296167246,10.383275261324043,19.264808362369337,17.0,15.0,20.177700348432055,23.097560975609756,17.874564459930312,13.564459930313589,15.048780487804878,18.822299651567945,16.721254355400696,21.54355400696864,17.766550522648085,16.65505226480836,17.574912891986063,15.585365853658537,14.0,19.34494773519164,20.041811846689896,12.282229965156795,20.613240418118465,15.05226480836237,14.477351916376307,22.878048780487806,12.860627177700348,21,11,21,17,15,22,27,20,16,16,21,18,24,22,18,24,16,14,24,25,13,23,17,16,31,14,431.39,466,7626,135.96
275,19.843205574912893,14.21951219512195,23.979094076655052,19.0,18.923344947735192,24.24390243902439,26.498257839721255,17.282229965156795,14.21951219512195,16.613240418118465,22.139372822299652,19.094076655052266,23.135888501742162,18.766550522648085,16.951219512195124,17.372822299651567,19.10801393728223,16.752613240418118,20.261324041811847,21.613240418118465,14.268292682926829,23.428571428571427,16.846689895470384,15.930313588850174,22.804878048780488,13.75609756097561,23,17,30,19,22,28,33,18,16,18,26,23,28,23,19,23,22,18,25,28,16,26,20,18,29,16,468.77,512,8406,145.5
300,20.686411149825783,15.21951219512195,25.174216027874564,21.0,20.78745644599303,24.51567944250871,25.48432055749129,19.205574912891986,15.184668989547038,18.048780487804876,22.968641114982578,21.972125435540068,23.38327526132404,20.752613240418118,18.51219512195122,17.954703832752614,22.752613240418118,17.634146341463413,23.278745644599304,22.70383275261324,15.156794425087108,25.21602787456446,18.794425087108014,19.75609756097561,24.066202090592334,16.23693379790941,24,18,31,21,27,28,31,22,17,19,28,27,28,26,21,25,25,20,31,29,17,29,22,22,32,20,506.47,560,9438,166.07
325,23.066202090592334,15.21951219512195,26.174216027874564,26.320557491289197,20.99651567944251,25.21254355400697,28.609756097560975,19.027874564459932,17.519163763066203,21.717770034843205,23.578397212543553,21.526132404181183,24.554006968641115,22.0801393728223,20.871080139372822,20.662020905923345,23.56794425087108,18.644599303135887,23.27526132404181,23.083623693379792,17.027874564459932,27.142857142857142,20.0,21.67247386759582,24.505226480836235,17.32404181184669,27,18,32,28,27,28,36,21,21,23,28,24,29,29,25,28,28,21,31,30,19,30,25,25,31,20,544.04,604,10299,175.71
