n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,6.0,3.0,8.337979094076655,11.72822299651568,11.0,8.0,7.041811846689895,5.0,15.0,5.076655052264808,5.557491289198606,8.0,6.020905923344948,7.2160278745644595,9.466898954703833,6.0,3.0,4.0,4.0,6.041811846689895,5.449477351916376,13.362369337979095,5.0,6.0,6.379790940766551,8.0,8.54006968641115,7.0,6,3,10,15,11,8,8,5,15,7,7,8,8,10,10,6,3,4,4,7,6,15,5,6,7,8,11,7,193.77,204,3735,67.39
125,9.0,4.0,9.337979094076655,13.72822299651568,11.0,10.0,10.041811846689896,7.0,16.0,6.076655052264808,6.0,8.0,5.463414634146342,7.306620209059234,12.466898954703833,9.0,3.0,8.0,5.0,8.041811846689896,8.289198606271777,14.202090592334494,6.0,7.0,7.470383275261324,10.0,11.933797909407666,9.393728222996515,9,4,11,17,11,10,11,7,16,8,6,8,6,10,13,9,3,8,5,9,9,16,6,7,8,10,16,11,237.62,248,4539,80.56
150,9.0,7.0,9.651567944250871,18.51567944250871,14.362369337979095,10.0,12.578397212543553,9.0,19.54703832752613,7.076655052264808,13.132404181184668,10.0,9.29965156794425,9.668989547038327,16.076655052264808,9.0,5.0,8.0,6.0,12.174216027874564,10.449477351916377,15.745644599303136,7.0,8.0,8.470383275261325,11.0,12.54006968641115,9.0,9,7,10,23,15,10,16,9,20,9,18,10,12,13,18,9,5,8,6,16,11,19,7,8,9,11,15,9,284.44,300,5508,107.16
175,11.37979094076655,8.0,10.630662020905923,17.466898954703833,15.0,11.0,12.041811846689896,11.0,21.54703832752613,8.076655052264808,15.72822299651568,12.0,11.484320557491289,9.501742160278745,15.37979094076655,12.0,7.0,9.0,9.0,12.588850174216027,12.449477351916377,16.745644599303137,8.0,9.0,12.076655052264808,15.0,13.54006968641115,11.0,12,8,11,20,15,11,13,11,22,10,22,12,14,13,16,12,7,9,9,14,13,20,8,9,15,15,16,11,332.01,348,6516,126.95
200,11.0,8.0,11.651567944250871,18.48780487804878,15.0,13.0,15.104529616724738,12.0,24.372822299651567,9.076655052264808,18.317073170731707,13.0,12.484320557491289,10.306620209059233,19.745644599303137,13.0,8.825783972125436,10.0,11.0,13.585365853658537,15.442508710801393,19.745644599303137,10.0,13.066202090592334,13.222996515679442,16.0,15.54006968641115,12.0,11,8,12,21,15,13,17,12,27,11,23,13,15,13,22,13,11,10,11,15,17,23,10,14,15,16,18,12,374.96,394,7236,137.2
225,14.37979094076655,9.285714285714286,12.651567944250871,18.933797909407666,18.56794425087108,14.0,16.10452961672474,14.0,27.087108013937282,11.80836236933798,18.40418118466899,16.0,15.313588850174217,13.484320557491289,21.282229965156795,15.0,9.825783972125436,12.285714285714286,15.0,15.585365853658537,16.149825783972126,19.714285714285715,11.0,14.066202090592334,12.67247386759582,17.0,16.54006968641115,13.0,15,10,13,22,20,14,18,14,31,15,22,16,18,18,23,15,12,13,15,17,17,23,11,15,14,17,19,13,419.65,442,7785,148.39
250,14.37979094076655,10.285714285714286,13.578397212543553,19.860627177700348,18.0,14.0,16.71080139372822,14.362369337979095,28.087108013937282,11.80836236933798,18.857142857142858,16.0,18.48432055749129,17.48432055749129,25.682926829268293,16.0,11.825783972125436,14.393728222996515,17.0,17.170731707317074,17.86759581881533,23.65156794425087,11.393728222996515,17.94425087108014,14.222996515679442,18.473867595818817,17.54006968641115,14.0,15,11,14,23,18,14,18,15,32,15,23,16,21,22,29,16,14,15,17,19,19,28,12,19,16,19,20,14,461.72,490,8973,164.93
275,17.0,11.94425087108014,13.665505226480835,21.428571428571427,20.0,15.0,17.99651567944251,20.0,30.414634146341463,13.80836236933798,22.7595818815331,18.139372822299652,18.926829268292682,19.411149825783973,28.090592334494772,16.0,12.825783972125436,15.383275261324043,18.010452961672474,17.170731707317074,19.533101045296167,24.170731707317074,13.383275261324043,17.926829268292682,15.376306620209059,19.473867595818817,17.54006968641115,16.0,17,13,14,26,20,15,20,20,36,17,26,20,20,26,30,16,15,16,21,19,21,30,14,21,17,20,20,16,502.79,534,9861,185.6
300,18.27526132404181,15.560975609756097,16.665505226480835,22.341463414634145,21.0,18.40418118466899,19.195121951219512,20.0,31.857142857142858,15.80836236933798,24.972125435540068,17.45644599303136,19.48432055749129,19.853658536585368,29.285714285714285,16.0,13.825783972125436,16.33101045296167,18.010452961672474,18.170731707317074,20.533101045296167,26.306620209059233,16.885017421602786,21.67595818815331,16.878048780487806,21.285714285714285,18.54006968641115,20.0801393728223,19,17,17,27,21,20,22,20,36,19,31,18,22,25,32,16,16,18,21,20,22,34,18,26,19,22,21,21,541.75,580,10476,195.29
325,18.0,16.76306620209059,19.665505226480835,24.1602787456446,23.362369337979093,20.013937282229964,23.554006968641115,20.0,33.30313588850174,19.864111498257838,27.613240418118465,19.21951219512195,21.247386759581882,22.372822299651567,31.45993031358885,17.282229965156795,13.825783972125436,16.393728222996515,18.010452961672474,19.177700348432055,23.26829268292683,28.038327526132406,17.89547038327526,22.32752613240418,16.878048780487806,23.285714285714285,19.010452961672474,19.742160278745644,18,18,20,28,24,21,27,20,38,23,34,21,26,28,36,18,16,17,21,22,26,35,19,28,19,24,22,21,581.06,626,11001,220.9
