n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.449477351916376,6.0,3.0,9.571428571428571,10.010452961672474,13.0,4.0,6.0,7.219512195121951,6.0,10.62020905923345,5.0,4.0,9.968641114982578,6.0,4.0,7.0,9.658536585365853,5.0,1.0,5.0,5.0,9.0,10.059233449477352,9.571428571428571,8.0,11.529616724738675,7.0,6,6,3,10,11,13,4,6,8,6,12,5,4,11,6,4,7,11,5,1,5,5,9,11,10,8,12,7,193.6,198,3417,60.4
125,6.449477351916376,7.0,3.0,12.236933797909408,12.010452961672474,16.264808362369337,6.0,8.0,6.54006968641115,6.498257839721254,15.125435540069686,6.689895470383275,8.0,9.0,10.637630662020905,6.2369337979094075,8.0,12.069686411149826,5.0,2.0,8.282229965156795,6.414634146341464,11.0,10.588850174216027,12.111498257839722,8.0,13.515679442508711,10.554006968641115,7,7,3,14,13,17,6,8,7,7,18,7,8,9,11,7,8,14,5,2,9,7,11,12,14,8,15,12,236.02,246,4167,73.61
150,8.94425087108014,7.0,4.0,12.571428571428571,13.010452961672474,16.536585365853657,6.0,10.0,7.916376306620209,9.909407665505226,19.10801393728223,7.689895470383275,9.0,11.522648083623693,14.0,7.0,10.571428571428571,13.554006968641115,7.0,5.0,10.470383275261325,8.414634146341463,12.0,11.588850174216027,11.989547038327526,9.0,13.498257839721255,10.0,11,7,4,13,14,17,6,10,9,11,22,8,9,12,14,7,11,16,7,5,12,9,12,13,13,9,15,10,279.1,290,4854,87.7
175,11.463414634146341,10.0,4.0,15.850174216027874,14.752613240418118,17.463414634146343,7.0,10.0,10.62020905923345,12.738675958188153,18.574912891986063,8.0,10.0,13.240418118466899,14.0,8.0,10.578397212543553,16.61672473867596,9.369337979094077,6.0,12.693379790940767,10.961672473867596,12.703832752613241,13.515679442508711,12.989547038327526,10.0,18.83623693379791,11.0,12,10,4,18,17,18,7,10,12,15,21,8,10,16,14,8,11,19,10,6,15,13,13,15,14,10,23,11,323.57,344,6018,114.66
200,12.909407665505226,11.390243902439025,7.0,16.770034843205575,14.05226480836237,22.37630662020906,8.445993031358885,13.0,11.62020905923345,12.452961672473867,22.198606271777003,11.477351916376307,10.0,13.777003484320558,15.0,10.0,11.578397212543553,19.27177700348432,9.0,8.0,13.05574912891986,10.609756097560975,13.703832752613241,15.40766550522648,13.35191637630662,10.390243902439025,18.45296167247387,13.0,14,12,7,21,15,23,9,13,13,14,25,13,10,16,15,10,12,24,9,8,16,12,14,18,15,11,22,13,359.75,384,6780,130.87
225,12.463414634146341,11.829268292682928,9.0,18.850174216027874,16.222996515679444,23.449477351916375,10.0,14.0,12.804878048780488,16.33101045296167,23.62369337979094,13.477351916376307,10.689895470383275,14.606271777003485,16.37630662020906,13.0,12.303135888501743,19.27177700348432,11.10801393728223,9.449477351916377,14.264808362369338,10.609756097560975,13.703832752613241,15.937282229965156,13.35191637630662,12.0,18.965156794425088,14.289198606271777,13,13,9,25,19,25,10,14,15,20,27,15,12,16,17,13,14,24,13,10,17,12,14,19,15,12,22,15,393.53,430,7524,141.55
250,14.463414634146341,13.721254355400697,13.0,19.494773519163765,19.10801393728223,23.45296167247387,11.0,15.0,13.804878048780488,20.090592334494772,26.609756097560975,14.477351916376307,12.268292682926829,17.313588850174217,18.0,15.83623693379791,17.209059233449477,20.78397212543554,14.742160278745645,10.449477351916377,14.261324041811847,10.609756097560975,15.668989547038327,16.34843205574913,14.35191637630662,14.70034843205575,19.965156794425088,18.034843205574912,15,15,13,23,23,24,11,15,16,25,32,16,15,20,18,19,23,25,16,11,17,12,18,18,16,16,23,21,438.95,472,8049,141.48
275,15.463414634146341,15.818815331010454,15.0,22.34843205574913,20.923344947735192,25.881533101045296,14.933797909407666,18.372822299651567,13.222996515679442,21.693379790940767,27.70731707317073,15.477351916376307,12.696864111498257,18.313588850174217,19.637630662020907,18.885017421602786,17.585365853658537,20.226480836236934,15.742160278745645,10.449477351916377,15.804878048780488,12.609756097560975,18.28919860627178,19.34843205574913,15.35191637630662,16.797909407665504,23.00348432055749,19.641114982578397,16,17,15,25,25,28,16,19,15,26,32,17,14,21,20,21,24,23,17,11,19,14,20,21,17,18,27,24,486.52,522,8925,164.27
300,15.923344947735192,16.390243902439025,17.0,24.34843205574913,22.29616724738676,26.24390243902439,18.414634146341463,18.665505226480835,16.986062717770036,25.00348432055749,27.94425087108014,15.703832752613241,14.686411149825783,21.0,21.682926829268293,19.972125435540068,21.574912891986063,21.226480836236934,16.745644599303137,12.449477351916377,15.804878048780488,14.581881533101045,18.28919860627178,18.303135888501743,17.35191637630662,17.473867595818817,24.874564459930312,19.202090592334496,17,17,17,27,28,28,20,19,19,33,31,16,16,24,23,23,26,24,18,13,19,17,20,19,19,19,29,21,526.31,566,9843,181.32
325,18.038327526132406,17.4006968641115,18.0,25.533101045296167,23.94425087108014,29.592334494773517,21.149825783972126,20.372822299651567,18.986062717770036,23.958188153310104,27.94425087108014,18.70383275261324,16.679442508710803,21.0,24.181184668989548,23.114982578397214,20.480836236933797,22.529616724738677,18.10452961672474,13.449477351916377,19.45644599303136,14.581881533101045,20.0801393728223,20.303135888501743,18.35191637630662,18.05226480836237,25.874564459930312,19.202090592334496,19,18,18,28,30,32,23,21,21,29,31,19,18,24,28,28,24,25,20,14,23,17,21,21,20,19,30,21,566.19,610,10503,198.33
