n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,11.588850174216027,6.578397212543554,8.578397212543553,15.167247386759582,8.156794425087108,10.0,7.574912891986063,7.0,5.0,10.721254355400697,6.0,3.0,7.56794425087108,10.571428571428571,5.0,6.578397212543554,7.156794425087108,7.571428571428571,5.578397212543554,7.0,4.0,8.574912891986063,3.0,9.0,9.578397212543553,3.0,7.156794425087108,13.153310104529616,13,8,10,18,10,10,8,7,5,13,6,3,8,11,5,7,9,8,7,7,4,9,3,9,11,3,9,15,201.21,212,3795,72.95
125,15.156794425087108,6.578397212543554,8.578397212543553,15.167247386759582,9.156794425087108,11.0,8.574912891986063,10.0,6.0,15.292682926829269,7.0,6.0,10.567944250871081,11.125435540069686,10.104529616724738,9.717770034843205,8.153310104529616,10.571428571428571,10.696864111498257,10.0,4.554006968641115,12.714285714285714,3.0,10.668989547038327,11.578397212543553,4.0,7.156794425087108,15.693379790940767,18,8,10,18,11,11,9,10,6,18,7,6,11,12,12,11,10,11,14,10,5,15,3,12,13,4,9,18,249.69,266,4806,90.88
150,19.71080139372822,9.132404181184668,8.578397212543553,17.40418118466899,10.686411149825783,11.0,8.574912891986063,10.574912891986063,9.581881533101045,19.121951219512194,8.0,8.0,14.797909407665506,12.125435540069686,11.634146341463415,13.905923344947736,10.86411149825784,13.10801393728223,11.696864111498257,10.574912891986063,6.554006968641115,16.67247386759582,3.0,12.222996515679442,12.731707317073171,6.0,8.156794425087108,17.26829268292683,23,11,10,22,13,11,9,11,11,24,8,8,17,13,14,17,14,14,15,11,7,19,3,14,15,6,10,20,291.44,314,5718,111.95
175,21.285714285714285,12.132404181184668,8.578397212543553,17.81184668989547,11.686411149825783,11.574912891986063,9.574912891986063,11.10801393728223,12.114982578397212,20.818815331010452,11.574912891986063,10.0,15.874564459930314,14.686411149825783,12.156794425087108,14.202090592334494,10.735191637630662,13.10801393728223,12.696864111498257,10.574912891986063,9.114982578397212,18.71080139372822,4.0,13.104529616724738,14.731707317073171,8.0,9.679442508710801,19.421602787456447,25,14,10,22,14,12,10,12,14,26,12,10,17,16,15,17,13,14,16,11,10,21,4,15,17,8,12,23,335.9,366,6534,126.11
200,22.282229965156795,13.132404181184668,9.578397212543553,18.700348432055748,12.233449477351916,14.574912891986063,9.574912891986063,13.10801393728223,13.114982578397212,24.209059233449477,14.707317073170731,12.0,17.790940766550523,14.686411149825783,14.156794425087108,19.86759581881533,12.797909407665506,18.16724738675958,13.696864111498257,12.114982578397212,10.114982578397212,20.83623693379791,5.0,16.21254355400697,16.73170731707317,8.0,11.679442508710801,20.421602787456447,26,15,11,22,15,15,10,14,15,30,16,12,20,16,17,24,16,20,17,13,11,24,5,19,19,8,14,24,381.87,416,7452,150.88
225,23.34494773519164,14.132404181184668,9.578397212543553,20.16724738675958,11.686411149825783,17.773519163763066,14.10801393728223,14.066202090592334,14.114982578397212,27.16376306620209,17.67595818815331,13.0,17.790940766550523,17.33101045296167,16.156794425087107,20.202090592334496,14.689895470383275,20.73170731707317,14.696864111498257,12.073170731707316,10.114982578397212,21.81533101045296,5.0,17.21254355400697,17.73170731707317,12.132404181184668,13.679442508710801,22.421602787456447,28,16,11,23,14,20,15,15,16,33,19,13,20,20,19,23,17,23,18,13,11,25,5,20,20,13,16,26,423.08,460,8058,160.28
250,24.473867595818817,16.13240418118467,10.578397212543553,22.320557491289197,13.233449477351916,18.773519163763066,13.574912891986063,18.209059233449477,16.069686411149824,31.773519163763066,18.689895470383274,13.0,19.794425087108014,19.37630662020906,18.45993031358885,19.696864111498257,19.32404181184669,22.738675958188153,19.27526132404181,14.073170731707316,11.24390243902439,25.390243902439025,5.574912891986063,20.233449477351915,18.73170731707317,13.696864111498257,17.257839721254356,23.557491289198605,30,18,12,26,16,21,14,20,17,39,20,13,22,22,23,22,23,25,23,15,13,30,6,23,21,15,21,28,471.05,514,9306,181.39
275,26.860627177700348,16.13240418118467,11.578397212543553,24.29268292682927,15.233449477351916,20.986062717770036,15.574912891986063,18.83623693379791,17.069686411149824,32.78048780487805,20.689895470383274,13.0,22.961672473867594,20.37630662020906,19.4390243902439,19.696864111498257,24.968641114982578,27.090592334494772,24.428571428571427,20.390243902439025,11.114982578397212,26.45296167247387,5.547038327526132,23.78397212543554,20.310104529616726,18.794425087108014,20.926829268292682,23.742160278745644,32,18,13,28,18,23,16,21,18,40,22,13,27,23,24,22,31,32,30,24,12,32,6,27,23,22,27,28,516.01,564,9933,186.37
300,28.34494773519164,16.13240418118467,12.578397212543553,27.49128919860627,17.878048780487806,21.51567944250871,17.634146341463413,22.909407665505228,17.069686411149824,32.78048780487805,22.264808362369337,14.0,24.550522648083625,20.37630662020906,19.83623693379791,19.696864111498257,28.209059233449477,26.076655052264808,26.428571428571427,19.261324041811847,13.114982578397212,29.128919860627178,9.595818815331011,25.850174216027874,21.45296167247387,20.933797909407666,22.529616724738677,26.860627177700348,33,18,14,33,22,24,19,26,18,40,24,14,29,23,24,22,36,30,32,22,14,37,11,30,25,25,29,32,553.31,610,10959,216.29
325,30.49128919860627,18.23693379790941,12.578397212543553,30.062717770034844,18.369337979094077,24.51567944250871,18.634146341463413,24.48432055749129,20.069686411149824,32.78048780487805,24.421602787456447,17.156794425087107,24.494773519163765,24.665505226480835,20.993031358885016,21.696864111498257,29.209059233449477,27.644599303135887,27.693379790940767,19.261324041811847,15.114982578397212,30.10452961672474,10.595818815331011,25.850174216027874,24.118466898954704,21.933797909407666,24.529616724738677,28.425087108013937,36,21,14,36,22,27,20,28,21,40,27,18,28,29,25,24,37,32,34,22,16,37,12,30,29,26,31,34,596.69,660,11709,230.49
