n_requests,avg_transceivers_node_0,avg_transceivers_node_1,avg_transceivers_node_2,avg_transceivers_node_3,avg_transceivers_node_4,avg_transceivers_node_5,avg_transceivers_node_6,avg_transceivers_node_7,avg_transceivers_node_8,avg_transceivers_node_9,avg_transceivers_node_10,avg_transceivers_node_11,avg_transceivers_node_12,avg_transceivers_node_13,avg_transceivers_node_14,avg_transceivers_node_15,avg_transceivers_node_16,avg_transceivers_node_17,avg_transceivers_node_18,avg_transceivers_node_19,avg_transceivers_node_20,avg_transceivers_node_21,avg_transceivers_node_22,avg_transceivers_node_23,avg_transceivers_node_24,avg_transceivers_node_25,avg_transceivers_node_26,avg_transceivers_node_27,max_transceivers_node_0,max_transceivers_node_1,max_transceivers_node_2,max_transceivers_node_3,max_transceivers_node_4,max_transceivers_node_5,max_transceivers_node_6,max_transceivers_node_7,max_transceivers_node_8,max_transceivers_node_9,max_transceivers_node_10,max_transceivers_node_11,max_transceivers_node_12,max_transceivers_node_13,max_transceivers_node_14,max_transceivers_node_15,max_transceivers_node_16,max_transceivers_node_17,max_transceivers_node_18,max_transceivers_node_19,max_transceivers_node_20,max_transceivers_node_21,max_transceivers_node_22,max_transceivers_node_23,max_transceivers_node_24,max_transceivers_node_25,max_transceivers_node_26,max_transceivers_node_27,avg_transceivers,max_transceivers,sum_slots,avg_max_slot
100,5.0,3.0,7.0,5.0,10.181184668989546,9.0,8.365853658536585,6.0,6.376306620209059,3.0,5.0,7.0,7.0,3.0,9.0,5.0,7.369337979094077,10.871080139372822,11.557491289198607,6.0,8.0,9.83623693379791,6.351916376306621,8.365853658536585,7.494773519163763,8.449477351916377,6.0,6.369337979094077,5,3,7,5,12,9,11,6,7,3,5,7,7,3,9,5,8,13,13,6,8,12,8,11,9,9,6,7,191.03,198,3606,63.77
125,6.452961672473868,4.0,8.0,7.581881533101045,12.724738675958188,11.825783972125436,10.365853658536585,6.526132404181185,9.487804878048781,5.0,5.0,10.0,7.452961672473868,4.0,9.0,6.0,9.369337979094077,11.867595818815332,15.83623693379791,8.0,9.0,12.264808362369338,6.456445993031359,10.365853658536585,9.069686411149826,12.466898954703833,6.578397212543554,9.369337979094077,7,4,8,8,14,14,13,7,11,5,5,10,8,4,9,6,10,14,18,8,9,14,7,13,11,14,7,10,237.5,248,4401,78.0
150,7.452961672473868,6.0,10.857142857142858,8.606271777003485,13.703832752613241,13.703832752613241,11.64459930313589,9.996515679442508,12.487804878048781,6.0,6.0,10.0,13.815331010452962,5.0,11.0,7.0,11.825783972125436,13.703832752613241,19.89547038327526,9.0,11.456445993031359,12.567944250871081,8.456445993031359,11.365853658536585,12.696864111498257,14.466898954703833,11.414634146341463,10.369337979094077,8,6,12,10,17,17,15,12,14,6,6,10,16,5,11,7,13,18,25,9,12,14,9,14,17,16,14,11,282.52,296,5577,109.94
175,7.452961672473868,7.0,11.857142857142858,8.581881533101045,12.895470383275262,14.745644599303136,15.630662020905923,11.411149825783973,13.902439024390244,7.0,8.0,11.456445993031359,12.452961672473867,7.620209059233449,13.278745644599303,8.0,16.10452961672474,17.501742160278745,20.89547038327526,10.909407665505226,11.456445993031359,16.020905923344948,8.456445993031359,12.365853658536585,13.414634146341463,14.456445993031359,13.505226480836237,11.369337979094077,8,7,13,9,15,16,20,13,16,7,8,12,13,9,14,8,18,21,26,12,12,18,9,15,15,15,17,12,327.43,346,6330,127.1
200,7.452961672473868,9.348432055749129,12.857142857142858,10.581881533101045,14.609756097560975,18.850174216027874,15.630662020905923,16.0,13.282229965156795,9.195121951219512,11.961672473867596,14.522648083623693,16.010452961672474,9.62020905923345,16.38327526132404,9.0,16.825783972125436,19.979094076655052,21.99651567944251,13.581881533101045,16.181184668989548,17.78745644599303,9.456445993031359,17.790940766550523,15.285714285714286,16.282229965156795,13.801393728222996,16.32404181184669,8,12,14,11,16,20,20,20,16,10,14,16,18,11,19,9,18,25,27,17,19,20,10,23,19,18,18,20,370.83,400,7341,145.76
225,10.390243902439025,9.153310104529616,12.857142857142858,12.581881533101045,17.609756097560975,19.850174216027874,15.630662020905923,17.16724738675958,13.282229965156795,13.0,12.32752613240418,16.522648083623693,15.961672473867596,12.62020905923345,16.825783972125436,10.0,19.299651567944252,24.038327526132406,21.99651567944251,15.0801393728223,19.358885017421603,18.78745644599303,12.818815331010454,20.898954703832754,14.703832752613241,18.191637630662022,13.801393728222996,16.902439024390244,11,11,14,13,19,21,20,21,16,13,15,18,18,14,18,10,21,30,27,18,26,21,14,28,17,21,18,21,412.71,446,8346,166.83
250,10.390243902439025,9.0,14.926829268292684,13.94425087108014,21.006968641114984,21.05923344947735,16.641114982578397,20.00348432055749,15.097560975609756,15.313588850174217,11.369337979094077,18.78048780487805,16.961672473867594,13.268292682926829,18.0,14.588850174216027,19.299651567944252,25.21951219512195,21.153310104529616,14.337979094076655,20.017421602787458,20.864111498257838,16.425087108013937,22.118466898954704,19.67595818815331,19.797909407665504,13.425087108013937,16.54703832752613,11,9,16,16,27,24,21,24,18,18,12,22,19,15,18,16,21,33,26,16,24,24,18,27,25,22,17,19,450.61,486,9156,189.51
275,11.390243902439025,9.0,15.066202090592334,14.365853658536585,19.829268292682926,19.70731707317073,18.88850174216028,20.32404181184669,14.986062717770034,16.341463414634145,12.742160278745645,19.34843205574913,16.390243902439025,14.581881533101045,19.94425087108014,16.1602787456446,22.29268292682927,27.362369337979093,20.006968641114984,16.54006968641115,24.536585365853657,22.020905923344948,18.466898954703833,23.696864111498257,18.45993031358885,20.797909407665504,16.578397212543553,17.21951219512195,12,9,16,16,23,20,23,26,17,20,15,23,17,15,21,18,24,34,22,21,28,24,21,28,23,23,21,20,487.13,528,9900,191.2
300,13.930313588850174,12.0,15.066202090592334,14.205574912891986,20.961672473867594,20.54006968641115,19.466898954703833,22.982578397212542,17.27526132404181,18.320557491289197,14.742160278745645,19.81533101045296,17.34843205574913,15.581881533101045,20.989547038327526,16.16724738675958,24.29268292682927,30.554006968641115,24.05574912891986,19.66898954703833,28.045296167247386,22.846689895470384,19.43205574912892,25.341463414634145,22.45644599303136,23.076655052264808,16.261324041811847,18.686411149825783,15,12,16,16,27,21,24,31,19,23,17,23,20,16,22,18,26,37,28,26,32,25,21,31,27,26,20,21,530.39,580,10932,209.82
325,17.386759581881535,15.581881533101045,18.209059233449477,14.787456445993032,22.414634146341463,21.581881533101047,23.313588850174217,21.54355400696864,21.18815331010453,18.020905923344948,15.78048780487805,22.18466898954704,18.097560975609756,16.581881533101047,20.989547038327526,16.926829268292682,24.797909407665504,31.038327526132406,25.930313588850176,22.18466898954704,29.006968641114984,24.18815331010453,19.43205574912892,24.696864111498257,22.369337979094077,23.076655052264808,18.425087108013937,22.73170731707317,19,16,19,17,28,22,29,27,24,21,17,25,20,17,22,19,27,37,31,28,34,27,21,29,26,26,22,26,573.96,628,11655,219.07
